Label,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21 
1,1244.0306854248047,838.7254929542542,1116.4482879638672,829.5690107345581,995.269775390625,761.4761996269226,891.1352348327637,723.3189010620117,835.8813858032227,670.7390213012695,1008.2704925537109,567.7873206138611,913.366527557373,514.2947602272034,871.1267852783203,569.7605466842651,865.9104537963867,630.1275658607483,1054.0147018432617,511.6279470920563,976.5644073486328,378.852356672287,913.8007736206055,301.0664176940918,858.570499420166,234.56931710243225,1127.2980880737305,491.95088624954224,1079.480323791504,354.33135509490967,1040.2863693237305,263.9429497718811,997.6023101806641,185.18330454826355,1209.166259765625,507.11971163749695,1202.493782043457,386.08572721481323,1189.3893814086914,303.6262106895447,1167.7796173095703,229.27003383636475
1,1243.8093566894531,835.1987528800964,1117.8237533569336,824.1918039321899,999.2304611206055,757.8027534484863,896.8105316162109,718.0535745620728,844.610652923584,662.0556807518005,1011.7816543579102,568.8073110580444,918.22265625,515.8275461196899,874.2913055419922,569.0304923057556,868.3370590209961,627.6601481437683,1056.8465423583984,512.8400909900665,977.3039245605469,380.449161529541,913.5983276367188,301.7502522468567,858.2869148254395,233.04634809494019,1129.6943664550781,492.47684597969055,1081.7777252197266,355.84009766578674,1042.7439880371094,266.2806236743927,1000.1863861083984,188.0612289905548,1211.4719009399414,506.15939497947693,1205.3179550170898,385.6394290924072,1192.2394180297852,303.13897132873535,1170.4499816894531,228.33327770233154
1,1246.658935546875,833.701114654541,1120.5768585205078,822.3108887672424,1000.2155685424805,756.2032127380371,899.7610473632812,713.85413646698,849.1176795959473,652.7963304519653,1014.2530059814453,567.7716135978699,923.2234954833984,509.50572967529297,878.4645652770996,560.4636025428772,869.4629287719727,618.8246941566467,1060.4087448120117,511.7693102359772,982.0996856689453,378.2841360569,918.2131576538086,299.8886168003082,862.6849937438965,232.76877164840698,1133.4259414672852,491.31967663764954,1084.4116973876953,354.71054434776306,1043.539924621582,265.2679717540741,1000.6362533569336,187.250257730484,1216.0759735107422,504.6330142021179,1207.9170227050781,384.4387435913086,1193.7593078613281,302.55945324897766,1171.6748428344727,228.08730840682983
1,1248.0266189575195,835.1699781417847,1121.7050170898438,822.2444558143616,1000.4146957397461,752.8899335861206,899.381160736084,711.1809825897217,850.3252601623535,653.6441874504089,1013.8016510009766,565.6083583831787,921.2499618530273,510.7474207878113,879.0036392211914,566.638069152832,872.6117706298828,627.2260808944702,1060.7240295410156,510.0921034812927,983.9019012451172,376.97633385658264,921.3949012756348,298.0359935760498,867.3642539978027,230.36733627319336,1134.8760223388672,490.2626395225525,1087.6659393310547,353.79210233688354,1046.6952896118164,263.333820104599,1003.7467575073242,184.7323715686798,1217.6558303833008,504.16502237319946,1210.7604217529297,383.57279777526855,1196.1128997802734,301.3808798789978,1172.8024291992188,227.1181082725525
1,1249.3818283081055,834.7724747657776,1122.3175048828125,822.1038007736206,1000.4748916625977,750.8222723007202,898.4601974487305,708.0829668045044,851.1824226379395,648.8102889060974,1016.5048599243164,563.5600733757019,924.5043754577637,507.1553099155426,881.2870788574219,559.2956185340881,873.4663009643555,617.4689984321594,1063.8180541992188,508.2826101779938,986.4248657226562,375.3367209434509,923.6298179626465,296.4321720600128,869.7837066650391,228.69379878044128,1138.334083557129,488.76686811447144,1091.4158248901367,354.09690856933594,1050.1295471191406,265.94430685043335,1006.7736053466797,189.14176225662231,1221.2557983398438,502.4891996383667,1214.3347549438477,382.4498426914215,1199.915657043457,301.2833547592163,1176.6656112670898,227.39314198493958
1,1248.8529968261719,835.9526896476746,1119.6037673950195,820.4372477531433,999.5423126220703,748.2477378845215,898.5471153259277,704.2771053314209,848.9463043212891,645.0532865524292,1018.1729507446289,562.3590660095215,927.0434761047363,507.8976273536682,882.6793098449707,560.2277398109436,873.9054107666016,618.060200214386,1064.8705673217773,508.55416774749756,988.930778503418,377.95844078063965,926.9692611694336,301.27968549728394,873.3486557006836,233.75528812408447,1138.952980041504,489.03929471969604,1090.55419921875,352.9760456085205,1049.4633865356445,264.6357321739197,1006.2685775756836,187.46230244636536,1221.5524291992188,502.45543599128723,1214.7928619384766,382.04715728759766,1199.567756652832,300.66070675849915,1175.7358932495117,227.10668206214905
1,1248.0519104003906,835.8265829086304,1121.0291290283203,822.6841878890991,1000.4754638671875,751.2275004386902,899.8455047607422,708.6319398880005,852.4158096313477,650.9495329856873,1018.2445907592773,563.8315987586975,924.8716163635254,511.428519487381,877.8857803344727,560.9376454353333,867.3982429504395,616.3897848129272,1064.5653533935547,508.23626160621643,986.8386840820312,376.93445920944214,923.7593078613281,297.8967547416687,870.5919456481934,229.8198115825653,1137.8886795043945,488.22877407073975,1089.2459106445312,351.6682434082031,1047.6171112060547,263.47299456596375,1004.952278137207,187.231525182724,1220.0178909301758,502.24133133888245,1213.780746459961,381.234769821167,1198.1233978271484,298.89299154281616,1173.6174774169922,225.01578211784363
1,1246.9196319580078,835.7830667495728,1120.089111328125,821.1024785041809,998.9371490478516,751.2309765815735,897.9473304748535,709.669246673584,852.8694534301758,651.1904811859131,1017.8971481323242,563.6942267417908,927.2587394714355,508.69038105010986,882.5086784362793,556.0380220413208,873.2375335693359,610.9521317481995,1064.6947860717773,508.57747077941895,987.0023345947266,376.9636845588684,924.2259979248047,299.23725843429565,871.0855865478516,232.35778212547302,1138.403549194336,488.79483819007874,1089.935188293457,351.59460067749023,1048.2627868652344,263.54750633239746,1005.1922607421875,187.22174048423767,1220.9975051879883,502.68927097320557,1214.300880432129,381.4822196960449,1198.421745300293,300.22042751312256,1173.5839462280273,226.90348863601685
1,1249.8842239379883,835.220639705658,1124.5475006103516,823.3718204498291,1001.6464233398438,753.963611125946,899.2790794372559,710.675847530365,849.6308898925781,653.4636855125427,1016.2886810302734,564.54021692276,925.5592918395996,506.5312457084656,882.0143508911133,555.4445028305054,873.9855766296387,612.3189640045166,1064.6353912353516,508.96615505218506,987.1963119506836,377.13388681411743,924.5491790771484,299.6214687824249,871.4339447021484,232.64256834983826,1139.1279602050781,489.5489037036896,1090.9945678710938,352.4926686286926,1049.1050720214844,264.1815483570099,1005.9675979614258,187.50929474830627,1222.4361419677734,503.47909569740295,1216.0758590698242,382.3122775554657,1200.4117584228516,300.74191331863403,1175.8875274658203,227.05711483955383
1,1252.7570343017578,836.8800473213196,1123.3845520019531,823.3665418624878,1002.0309448242188,753.514416217804,901.0030174255371,713.3462333679199,846.4875411987305,660.044732093811,1018.806037902832,563.7741136550903,927.2014045715332,508.86743903160095,881.5201950073242,558.9422106742859,870.5941772460938,616.1998200416565,1067.138442993164,509.57756996154785,990.9409332275391,378.5497713088989,929.015007019043,301.61906003952026,875.7770347595215,235.81673741340637,1141.4736557006836,490.5740439891815,1093.330307006836,354.0658164024353,1051.490364074707,265.92235565185547,1007.7258682250977,189.28167700767517,1224.4717025756836,504.60575222969055,1217.373046875,383.39242458343506,1201.7147827148438,301.63328647613525,1177.170181274414,227.89692521095276
1,1249.5323181152344,839.2712473869324,1124.0057373046875,824.9346685409546,1002.7734375,752.8869080543518,901.882209777832,707.9631686210632,845.7076835632324,650.1466727256775,1020.8523559570312,565.1627683639526,931.2004280090332,506.5673589706421,883.8489532470703,553.5218095779419,869.5346260070801,609.212064743042,1068.2930374145508,511.22143149375916,991.3127517700195,378.6097991466522,929.2588806152344,301.4208233356476,876.5915107727051,235.13480186462402,1142.2535705566406,492.3892021179199,1095.0099563598633,354.72580075263977,1053.0127716064453,266.7993092536926,1009.2395782470703,190.79492568969727,1225.5261611938477,505.97506284713745,1218.4307098388672,384.99061346054077,1202.0492935180664,303.8057470321655,1175.8293914794922,230.5033564567566
1,1254.7275924682617,838.5780787467957,1127.5172424316406,825.1266288757324,1007.4990463256836,755.2190780639648,908.353385925293,712.2839498519897,849.5392227172852,656.612491607666,1026.203269958496,566.5751123428345,937.1187973022461,510.86509466171265,887.9715728759766,556.4594721794128,870.9659385681152,609.7096681594849,1073.199234008789,512.5423657894135,995.4066467285156,379.0923070907593,932.0460319519043,301.89058542251587,877.833080291748,236.31221652030945,1146.690673828125,493.93251299858093,1097.505111694336,356.9094944000244,1054.6885299682617,270.5462372303009,1009.2837524414062,195.84051489830017,1229.7973251342773,508.00583839416504,1223.6469268798828,387.6886475086212,1206.4281463623047,307.47381806373596,1178.785057067871,235.02546429634094
1,1256.6560363769531,836.2181639671326,1131.3149642944336,823.7276744842529,1010.3878784179688,752.7944040298462,914.7079467773438,707.9794549942017,849.5385360717773,653.5882472991943,1029.6562957763672,566.1799907684326,940.587158203125,515.0263273715973,889.9873924255371,562.0106148719788,869.996337890625,614.3924832344055,1077.0675659179688,511.60467624664307,998.5601806640625,378.4023892879486,936.2571144104004,300.9811556339264,882.8583526611328,235.5194628238678,1150.5475616455078,493.49815607070923,1100.7919692993164,356.52151823043823,1057.7320861816406,271.0587430000305,1010.9376525878906,196.50365352630615,1234.5673370361328,506.98819756507874,1228.165397644043,386.7668581008911,1211.5918350219727,306.4016532897949,1183.9217376708984,234.2151689529419
1,1259.8108291625977,836.5055894851685,1133.2208633422852,822.5416016578674,1011.5913391113281,751.1142683029175,914.9343109130859,706.6925740242004,850.6285858154297,653.8234663009644,1032.4663925170898,565.6293439865112,936.0752105712891,513.2010626792908,886.2974166870117,567.4043655395508,869.633960723877,624.6492290496826,1081.5661239624023,511.00723028182983,1001.4604568481445,377.14656829833984,939.7095108032227,298.09322118759155,888.9167976379395,232.62325644493103,1155.5430221557617,493.0028700828552,1104.3664169311523,355.5621349811554,1062.3456573486328,267.302223443985,1018.1417083740234,191.56476259231567,1239.894905090332,506.8893527984619,1232.559585571289,387.1082603931427,1217.0793914794922,305.8972907066345,1191.4462280273438,234.1291344165802
1,1264.471664428711,838.7367582321167,1133.9123153686523,823.6471438407898,1011.4393615722656,751.2871098518372,913.5120391845703,707.7426266670227,850.4994964599609,652.8745436668396,1033.9570999145508,566.4598846435547,936.0650253295898,513.7723731994629,887.2619247436523,569.787712097168,873.9140510559082,628.3580160140991,1083.5755920410156,512.3321878910065,1004.7347259521484,379.6252512931824,943.3743667602539,300.9616184234619,893.236083984375,235.45908093452454,1157.1231079101562,494.99881982803345,1108.1442260742188,358.2676362991333,1066.2025451660156,269.6921682357788,1021.8432998657227,193.42173099517822,1240.8406448364258,509.8940920829773,1235.7981491088867,389.0596318244934,1219.3643188476562,307.22388982772827,1193.0738067626953,235.23036360740662
1,1263.0744552612305,841.0869526863098,1136.7469024658203,825.4490733146667,1014.5903778076172,754.7410440444946,916.0231018066406,713.0277156829834,850.4998970031738,658.231987953186,1035.0822830200195,567.3963832855225,937.3489379882812,520.1996326446533,885.9363555908203,574.5947027206421,869.5100784301758,631.4127087593079,1083.6299514770508,513.4142017364502,1003.7009811401367,378.1408095359802,941.9790458679199,296.80527806282043,891.331787109375,229.84865069389343,1157.6558303833008,496.18521451950073,1107.8933715820312,356.34217500686646,1066.9453811645508,266.7361915111542,1022.7148818969727,190.13201236724854,1242.2339630126953,511.7142391204834,1235.6735229492188,389.79840874671936,1220.3663635253906,307.31980562210083,1194.9958419799805,234.7967791557312
1,1267.2992706298828,839.9331307411194,1140.3164291381836,827.7240800857544,1016.5251159667969,760.4444932937622,914.9667549133301,719.5744514465332,850.7562446594238,662.8705143928528,1036.293067932129,568.8624787330627,940.0274276733398,515.7561242580414,890.3021049499512,569.7784423828125,875.1397705078125,628.1309723854065,1085.4076766967773,514.3011653423309,1006.2762451171875,379.88924503326416,944.538516998291,301.47441387176514,893.6083602905273,236.08108520507812,1159.361801147461,496.8606162071228,1112.1188735961914,357.8464436531067,1071.8050003051758,268.6681866645813,1028.4582138061523,191.1587941646576,1243.479995727539,512.6095390319824,1238.1107711791992,392.05854535102844,1223.1873321533203,310.3267014026642,1198.722267150879,237.43494629859924
1,1266.7902374267578,842.8291440010071,1142.0994186401367,829.7612285614014,1021.2478637695312,759.5964431762695,920.4575157165527,713.4014010429382,854.9041557312012,653.149995803833,1039.651222229004,571.2465333938599,944.2782211303711,520.1125359535217,893.1060791015625,572.1085524559021,878.6640930175781,628.2804465293884,1086.9297409057617,517.6704812049866,1006.4632415771484,381.50288343429565,944.9810028076172,300.6240463256836,895.2087593078613,231.72789216041565,1161.0816192626953,500.14859676361084,1110.5575561523438,358.95423889160156,1070.0301361083984,267.6031029224396,1026.7181396484375,187.54444241523743,1245.6486511230469,515.0194072723389,1239.745216369629,392.9217553138733,1226.4044952392578,310.7056975364685,1203.716697692871,236.63272976875305
1,1270.3796768188477,844.6606206893921,1142.9840469360352,829.6581673622131,1019.5264434814453,761.275098323822,915.2304267883301,716.7066335678101,849.3351745605469,654.9970507621765,1039.6980285644531,570.0014305114746,943.9080047607422,516.6457271575928,895.2996826171875,569.0613913536072,884.3110656738281,627.3912620544434,1088.2497024536133,515.9354031085968,1011.5818405151367,379.9224293231964,951.4574432373047,300.126314163208,902.0827674865723,232.60861158370972,1163.0867385864258,498.11904430389404,1113.109130859375,359.59079146385193,1072.9545593261719,269.4670557975769,1030.825309753418,190.37115812301636,1247.4981307983398,513.3275878429413,1241.9391632080078,392.1761226654053,1228.8660049438477,310.4680323600769,1207.5897216796875,236.30178809165955
1,1272.6032638549805,844.9474668502808,1146.0235977172852,831.0398054122925,1023.7895965576172,761.5018200874329,919.4366455078125,716.9645118713379,852.0558929443359,659.6627426147461,1041.8708038330078,572.4547505378723,947.2456169128418,520.1010775566101,897.6317596435547,571.3465046882629,886.0478782653809,628.9808249473572,1089.2638778686523,518.8344097137451,1011.5211868286133,382.6781737804413,952.5275230407715,301.68649077415466,904.4081497192383,231.36653423309326,1164.2294311523438,500.8837366104126,1113.9248657226562,362.2565746307373,1074.5605087280273,271.3408899307251,1032.824935913086,191.27205848693848,1248.794174194336,515.3975343704224,1242.656364440918,394.02594566345215,1230.512466430664,311.66041374206543,1210.6064987182617,236.58937454223633
1,1271.085548400879,846.820592880249,1146.0639953613281,831.3402342796326,1023.6927795410156,763.8536882400513,919.7054672241211,717.4372029304504,854.2979621887207,653.0206060409546,1041.9662475585938,572.0348453521729,946.5024948120117,517.0656967163086,895.4830169677734,567.568838596344,883.513355255127,626.9144511222839,1090.3789901733398,518.0431044101715,1012.5337600708008,382.9163861274719,953.2165718078613,303.3246874809265,904.6935653686523,233.57147097587585,1164.9946975708008,499.40476655960083,1115.486068725586,361.32834792137146,1076.3299942016602,270.4083180427551,1035.113639831543,190.97784161567688,1249.0990447998047,513.7390923500061,1243.4796524047852,394.00193452835083,1232.2163772583008,312.30684757232666,1213.172836303711,238.21942806243896
1,1275.0322723388672,845.8731508255005,1148.9021301269531,830.8849239349365,1025.7282257080078,763.1198358535767,921.6532516479492,717.30060338974,861.9099998474121,651.3328742980957,1043.426399230957,573.233277797699,946.0811233520508,518.2632279396057,896.2308883666992,571.0948705673218,884.593563079834,631.1621689796448,1092.4065399169922,519.2438864707947,1015.1141738891602,383.02672147750854,955.7746696472168,302.8905236721039,906.5724563598633,234.0264594554901,1167.8002166748047,500.6277894973755,1117.9367065429688,362.7778351306915,1078.3798599243164,272.24594235420227,1036.969985961914,193.000248670578,1251.5800094604492,515.0114893913269,1245.16845703125,395.1493835449219,1233.7162399291992,313.3709979057312,1214.7747802734375,238.43417644500732
1,1275.688247680664,845.9840655326843,1151.1281204223633,828.974461555481,1027.3834991455078,760.5896544456482,922.0466423034668,714.1223788261414,862.6770401000977,647.981743812561,1047.1064758300781,573.65562915802,953.7863159179688,516.1659872531891,903.0109405517578,560.8513855934143,890.5063819885254,616.8967866897583,1095.2722549438477,519.7891902923584,1017.2587966918945,382.9729378223419,958.2321739196777,302.5066351890564,910.4695129394531,233.86890649795532,1169.5770263671875,500.94608187675476,1119.9545288085938,361.36948227882385,1080.8541870117188,270.43973207473755,1040.3517150878906,190.9333598613739,1254.056396484375,515.0188601016998,1247.0058059692383,393.8134825229645,1235.8749389648438,312.20088958740234,1217.449951171875,238.07474970817566
1,1278.7086868286133,846.4539241790771,1154.399757385254,830.1532602310181,1031.6752624511719,762.3592042922974,927.4050521850586,715.5901479721069,867.0421600341797,650.0472164154053,1048.725242614746,572.7954125404358,956.6736602783203,513.0130934715271,909.2134094238281,558.0930662155151,899.4149208068848,614.0795016288757,1097.2123718261719,519.229531288147,1019.9200057983398,382.57797718048096,963.0670166015625,301.9179439544678,917.687816619873,232.54803657531738,1171.5522766113281,500.5844020843506,1120.4609298706055,362.0824134349823,1080.8082962036133,271.88632249832153,1040.1024627685547,192.5846242904663,1256.0719299316406,514.1739642620087,1248.636131286621,393.2810854911804,1236.9264221191406,312.4000597000122,1218.1996536254883,238.24157238006592
1,1277.0036315917969,847.4322652816772,1152.7385330200195,830.5938291549683,1031.2620162963867,761.3874936103821,928.7788009643555,716.6627311706543,868.7352561950684,653.6738634109497,1048.0751037597656,572.8407311439514,956.3615226745605,515.0539433956146,909.3616676330566,561.7835068702698,899.8374366760254,617.7806282043457,1097.138786315918,518.7784051895142,1021.8167495727539,381.9491493701935,964.5718002319336,300.5933403968811,918.8831520080566,232.1913778781891,1171.387710571289,500.89242696762085,1122.770118713379,361.88939094543457,1083.2423400878906,272.2098934650421,1042.7658462524414,193.5807967185974,1255.2154541015625,515.9900236129761,1250.4141998291016,396.0141706466675,1239.6304321289062,315.2068519592285,1221.8943786621094,240.9473955631256
1,1281.6144561767578,845.7787799835205,1156.2250900268555,829.9622011184692,1035.260124206543,761.8785953521729,933.6521530151367,718.77854347229,872.5147247314453,657.8264379501343,1049.9071884155273,572.6398873329163,956.2622451782227,519.0320348739624,908.8744926452637,566.9440340995789,898.5143852233887,622.6255345344543,1098.0553436279297,518.654100894928,1022.6865005493164,382.95822858810425,966.2640380859375,301.90133571624756,921.0044860839844,233.50265622138977,1172.5699996948242,500.63345432281494,1123.502082824707,363.05373787879944,1083.8626098632812,273.5648810863495,1042.9491806030273,195.08100986480713,1256.5383911132812,515.3787696361542,1252.4115371704102,395.4762053489685,1241.2932586669922,315.075466632843,1222.7590942382812,241.4747714996338
1,1281.8046569824219,846.7947149276733,1154.864730834961,829.2634963989258,1033.560447692871,759.2763161659241,934.0855979919434,715.8402371406555,877.7074813842773,654.1930961608887,1050.9213638305664,572.1906280517578,954.5023155212402,515.8222353458405,907.1800231933594,568.4104514122009,898.2952880859375,626.8590259552002,1100.0490188598633,517.6783347129822,1023.6855697631836,382.74689197540283,965.657958984375,301.76483273506165,920.1825714111328,234.85133528709412,1173.980484008789,499.7798681259155,1125.431785583496,361.8867516517639,1084.6636962890625,272.6674246788025,1043.396987915039,195.03488659858704,1257.6687240600586,515.1090145111084,1254.7329711914062,395.52152395248413,1243.7006378173828,314.6541452407837,1225.3385925292969,241.3739311695099
1,1280.8832931518555,847.616114616394,1152.0196151733398,827.1335220336914,1031.2339782714844,756.9982194900513,930.4403686523438,714.9990105628967,870.2365493774414,655.3078436851501,1052.8926086425781,569.8548531532288,957.7791023254395,517.1788966655731,905.6520080566406,564.7379064559937,889.6606636047363,619.6559429168701,1100.6995010375977,517.091349363327,1026.3518142700195,381.70984268188477,967.0689010620117,299.6204388141632,918.8702774047852,232.03858852386475,1173.6387634277344,499.76016998291016,1127.1109771728516,362.49147176742554,1086.401481628418,273.2238006591797,1044.5476913452148,196.21780514717102,1255.8238220214844,515.5493581295013,1252.8351974487305,395.33207416534424,1240.2057266235352,314.1210722923279,1220.075340270996,240.93239665031433
1,1277.9537200927734,847.3075747489929,1149.2095184326172,826.8995261192322,1029.1136169433594,756.6240835189819,930.7438087463379,714.1095042228699,869.0399551391602,653.2822823524475,1054.9972915649414,571.239001750946,963.9349365234375,520.1522219181061,908.1163215637207,562.4995279312134,884.4472503662109,611.918306350708,1100.3375244140625,519.6663022041321,1027.207374572754,382.570059299469,967.155647277832,302.476669549942,918.1959342956543,237.750985622406,1170.4803085327148,503.6010503768921,1125.2140045166016,362.3788511753082,1083.321876525879,273.6064016819,1040.134506225586,196.7347526550293,1249.8162460327148,520.0201606750488,1246.0971450805664,398.71078848838806,1230.5126953125,317.7365827560425,1206.254653930664,244.77340579032898
